OBJECTID,BASKET_TYPE,SOURCE_PDF,PAGE_X,PAGE_Y,SECTION,YEAR,POINT_X,POINT_Y
2213,H,MN101_2019-03-25,677.4906005859375,713.6768417358398,MN101,2019-03-25,997479.9479,234734.5249
2214,S,MN101_2019-03-25,646.3240161342316,566.2395604223651,MN101,2019-03-25,997246.8641,233652.2523
2215,S,MN101_2019-03-25,735.0232086181641,436.11126708984375,MN101,2019-03-25,997904.1435,232695.2669
2216,H,MN101_2019-03-25,471.21221923828125,253.7977294921875,MN101,2019-03-25,995942.9639,231360.4115
2217,S,MN101_2019-03-25,810.0786437988281,620.4371337890625,MN101,2019-03-25,998463.5699,234047.7729
2218,S,MN101_2019-03-25,652.1065786047725,441.46943430276,MN101,2019-03-25,997288.4305,232735.8785
2219,R,MN101_2019-03-25,497.5818531794475,426.6048178998376,MN101,2019-03-25,996140.7033,232629.0691
2220,R,MN101_2019-03-25,818.833740234375,635.866584777832,MN101,2019-03-25,998528.7583,234160.9515
2221,S,MN101_2019-03-25,801.4090383215694,600.5169043955334,MN101,2019-03-25,998398.9663,233901.6155
2222,S,MN101_2019-03-25,600.4156301184444,451.86648325295533,MN101,2019-03-25,996904.6673,232813.0191
2223,S,MN101_2019-03-25,681.0522308349609,136.74398803710938,MN101,2019-03-25,997500.0279,230497.5997
2224,S,MN101_2019-03-25,943.9729421301631,318.6225562510022,MN101,2019-03-25,999454.5913,231829.2741
2225,S,MN101_2019-03-25,796.4845275878906,56.544708251953125,MN101,2019-03-25,998356.3897,229906.8749
2226,S,MN101_2019-03-25,707.5855865478516,434.1763916015625,MN101,2019-03-25,997700.3593,232681.4759
2227,S,MN101_2019-03-25,747.5277364416866,507.67762522072877,MN101,2019-03-25,997997.7963,233220.6445
2228,R,MN101_2019-03-25,953.4134419245646,626.6392112103845,MN101,2019-03-25,999528.1003,234091.1383
2229,S,MN101_2019-03-25,622.1826131506709,520.9631629404554,MN101,2019-03-25,997067.0803,233320.1181
2230,H,MN101_2019-03-25,655.8653157038615,587.8361640302087,MN101,2019-03-25,997317.9593,233810.7079
2231,H,MN101_2019-03-25,595.6113941950724,472.21286538518916,MN101,2019-03-25,996869.2139,232962.5117
2232,H,MN101_2019-03-25,570.6819305419922,526.4568786621094,MN101,2019-03-25,996684.6755,233361.2477
2233,C,MN101_2019-03-25,926.8416137695312,574.2846221923828,MN101,2019-03-25,999330.1891,233707.0623
2234,H,MN101_2019-03-25,846.3318786621094,634.9761428833008,MN101,2019-03-25,998732.9615,234153.9923
2235,H,MN101_2019-03-25,974.513671875,528.5271606445312,MN101,2019-03-25,999683.7155,233370.3035
2236,S,MN101_2019-03-25,766.178630392044,540.6137898535175,MN101,2019-03-25,998136.6697,233462.2371
2237,S,MN101_2019-03-25,612.4057422084503,503.4272664160174,MN101,2019-03-25,996994.2803,233191.4881
2238,R,MN101_2019-03-25,850.2338562011719,395.731201171875,MN101,2019-03-25,998759.2977,232396.9707
2239,S,MN101_2019-03-25,641.9692189856319,528.3291755136975,MN101,2019-03-25,997214.1051,233373.9127
2240,R,MN101_2019-03-25,519.0745442194866,554.6984916058923,MN101,2019-03-25,996301.7303,233569.4337
2241,S,MN101_2019-03-25,776.4047048254756,556.4173942026623,MN101,2019-03-25,998212.7867,233578.1395
2242,H,MN101_2019-03-25,608.1136067194866,465.6299949017907,MN101,2019-03-25,996961.9877,232913.9789
2243,S,MN101_2019-03-25,900.1002502441406,529.4317932128906,MN101,2019-03-25,999131.1017,233378.0797
2244,S,MN101_2019-03-25,699.8973806067256,166.07162241311158,MN101,2019-03-25,997640.3039,230712.6885
2245,S,MN101_2019-03-25,707.6209716796875,677.4453277587891,MN101,2019-03-25,997703.3081,234467.9893
2246,R,MN101_2019-03-25,464.92247512768967,239.23676827825557,MN101,2019-03-25,995896.0925,231253.5755
2247,H,MN101_2019-03-25,850.8340759277344,597.317253112793,MN101,2019-03-25,998765.9807,233877.3659
2248,H,MN101_2019-03-25,413.2137908935547,241.21463012695312,MN101,2019-03-25,995512.1059,231268.8877
2249,S,MN101_2019-03-25,645.0498046875,319.0974426269531,MN101,2019-03-25,997234.6731,231837.3121
2250,S,MN101_2019-03-25,694.3071441650391,620.6840057373047,MN101,2019-03-25,997603.8065,234051.3497
2251,R,MN101_2019-03-25,788.2448933405803,286.77438119329463,MN101,2019-03-25,998297.7395,231597.7587
2252,S,MN101_2019-03-25,918.6910207434444,276.2058997568616,MN101,2019-03-25,999266.3689,231518.1589
2253,S,MN101_2019-03-25,837.4879760742188,625.2959976196289,MN101,2019-03-25,998667.1769,234083.0393
2254,S,MN101_2019-03-25,699.3316304846553,703.184335273219,MN101,2019-03-25,997642.0321,234657.1373
2255,S,MN101_2019-03-25,740.86329247196,495.4516272959241,MN101,2019-03-25,997948.1685,233130.9611
2256,S,MN101_2019-03-25,944.4769399328975,608.4632010874279,MN101,2019-03-25,999461.5331,233957.7939
2257,S,MN101_2019-03-25,551.2338674231319,521.5578437265881,MN101,2019-03-25,996540.1927,233325.5667
2258,H,MN101_2019-03-25,913.5954895019531,582.4085540771484,MN101,2019-03-25,999231.9077,233766.9247
2259,H,MN101_2019-03-25,686.1569366455078,725.5896263122559,MN101,2019-03-25,997544.4379,234821.8783
2260,R,MN101_2019-03-25,798.3122148854836,302.5024998666106,MN101,2019-03-25,998372.6779,231713.1087
2261,H,MN101_2019-03-25,699.3023986816406,668.1553344726562,MN101,2019-03-25,997641.4281,234399.8919
2262,S,MN101_2019-03-25,695.9892686050969,744.3182516817405,MN101,2019-03-25,997617.6641,234959.2673
2263,R,MN101_2019-03-25,755.6214492721837,283.67545801746564,MN101,2019-03-25,998055.4311,231575.4969
2264,H,MN101_2019-03-25,563.3988647460938,513.5744247436523,MN101,2019-03-25,996630.4471,233266.7531
2265,S,MN101_2019-03-25,677.3204040527344,218.486572265625,MN101,2019-03-25,997473.2165,231097.9567
2266,H,MN101_2019-03-25,546.0978698730469,483.15802001953125,MN101,2019-03-25,996501.6269,233043.6447
2267,R,MN101_2019-03-25,662.8875928385713,188.01932986460972,MN101,2019-03-25,997365.6963,230874.4303
2268,S,MN101_2019-03-25,937.8972273747903,307.8727539457548,MN101,2019-03-25,999409.3513,231750.4209
2269,S,MN101_2019-03-25,778.6288146972656,516.6902618408203,MN101,2019-03-25,998228.8657,233286.3577
2270,S,MN101_2019-03-25,654.4039567154484,338.10735805075916,MN101,2019-03-25,997304.3495,231976.7751
2271,S,MN101_2019-03-25,698.9628556412297,125.40907008689196,MN101,2019-03-25,997632.9139,230414.0855
2272,S,MN101_2019-03-25,690.3002732437687,644.8261385683372,MN101,2019-03-25,997574.3167,234228.7045
2273,H,MN101_2019-03-25,660.5394485397618,585.4993487035008,MN101,2019-03-25,997352.6459,233793.4745
2274,R,MN101_2019-03-25,554.8234603805821,369.53210169422346,MN101,2019-03-25,996565.1721,232209.0671
2275,R,MN101_2019-03-25,867.1808364792149,425.8625307713719,MN101,2019-03-25,998885.4857,232617.9895
2276,H,MN101_2019-03-25,529.4209182663243,574.2490969334813,MN101,2019-03-25,996378.7823,233712.8515
2277,S,MN101_2019-03-25,760.3334458511906,486.9752169374779,MN101,2019-03-25,998092.6687,233068.4155
2278,S,MN101_2019-03-25,649.1572068375187,544.2635622743919,MN101,2019-03-25,997267.6619,233490.8207
2279,H,MN101_2019-03-25,990.9685363769531,520.6588439941406,MN101,2019-03-25,999805.8301,233312.2691
2280,S,MN101_2019-03-25,503.34469136404806,275.92950138227826,MN101,2019-03-25,996181.8367,231522.4533
2281,S,MN101_2019-03-25,659.5531111638528,541.8796204008329,MN101,2019-03-25,997344.8391,233473.1563
2282,R,MN101_2019-03-25,498.88190131025107,301.79589541636756,MN101,2019-03-25,996148.9795,231712.4785
2283,R,MN101_2019-03-25,962.2265820963838,598.7674454041605,MN101,2019-03-25,999593.2429,233886.3199
2284,S,MN101_2019-03-25,717.0575866699219,691.6177597045898,MN101,2019-03-25,997773.5443,234571.9245
2285,S,MN101_2019-03-25,889.6557114761906,509.1321917299584,MN101,2019-03-25,999053.3119,233229.1631
2286,S,MN101_2019-03-25,724.0917466324406,466.2524386171654,MN101,2019-03-25,997823.2935,232916.7837
2287,H,MN101_2019-03-25,763.6745452880859,645.9339408874512,MN101,2019-03-25,998119.2367,234235.7241
2288,S,MN101_2019-03-25,505.0987959783059,315.35101017134076,MN101,2019-03-25,996195.2989,231811.9303
2289,S,MN101_2019-03-25,547.2700911443216,355.92910465376264,MN101,2019-03-25,996508.9273,232109.2843
2290,H,MN101_2019-03-25,618.4171338541963,483.560162384141,MN101,2019-03-25,997038.7029,233045.4975
2291,H,MN101_2019-03-25,1039.73583984375,493.79685974121094,MN101,2019-03-25,1000167.698,233114.2579
2292,S,MN101_2019-03-25,529.6038464228039,324.7116361688755,MN101,2019-03-25,996377.3863,231880.2997
2293,S,MN101_2019-03-25,693.1590984979993,154.3326841425083,MN101,2019-03-25,997590.1321,230626.5823
2294,H,MN101_2019-03-25,553.6484069824219,495.77254486083984,MN101,2019-03-25,996557.8399,233136.1675
2295,R,MN101_2019-03-25,830.1680603027344,610.8289260864258,MN101,2019-03-25,998612.6559,233976.9069
2296,R,MN101_2019-03-25,659.9985085113857,253.83334003839013,MN101,2019-03-25,997344.9665,231357.7985
2297,S,MN101_2019-03-25,661.9382883467943,557.1675075277383,MN101,2019-03-25,997362.7213,233585.3901
2298,H,MN101_2019-03-25,757.0175628662109,671.2970352172852,MN101,2019-03-25,998070.0793,234422.0863
2299,S,MN101_2019-03-25,665.5499061741049,457.7427483934371,MN101,2019-03-25,997388.4449,232855.1807
2300,S,MN101_2019-03-25,797.499643722933,343.65545286121056,MN101,2019-03-25,998367.0975,232015.3401
2301,S,MN101_2019-03-25,791.752329269808,48.368908061405875,MN101,2019-03-25,998321.1549,229846.9057
2302,S,MN101_2019-03-25,717.6650184787924,198.5947228807418,MN101,2019-03-25,997772.6121,230951.2601
2303,S,MN101_2019-03-25,643.5205330051596,591.1395684617966,MN101,2019-03-25,997226.3185,233835.1553
2304,S,MN101_2019-03-25,685.9044593967611,606.4113198656052,MN101,2019-03-25,997541.2475,233946.6615
2305,S,MN101_2019-03-25,665.2084602512533,434.3508416551559,MN101,2019-03-25,997385.6511,232683.4017
2306,S,MN101_2019-03-25,891.3183082737143,470.60437406482384,MN101,2019-03-25,999065.2337,232946.1977
2307,S,MN101_2019-03-25,591.3541969455893,435.2703515428512,MN101,2019-03-25,996837.1905,232691.2783
2308,S,MN101_2019-03-25,1033.2437233127766,498.0985070604293,MN101,2019-03-25,1000119.532,233145.9469
2309,S,MN101_2019-03-25,585.4163154758627,214.5655480760543,MN101,2019-03-25,996790.6559,231070.5609
2310,R,MN101_2019-03-25,873.5439336939843,481.62416470535845,MN101,2019-03-25,998933.3553,233027.3937
2311,S,MN101_2019-03-25,734.597900390625,724.5029926300049,MN101,2019-03-25,997904.1683,234813.1609
2312,H,MN101_2019-03-25,955.1285705566406,585.8486022949219,MN101,2019-03-25,999540.3879,233791.5549
2313,S,MN101_2019-03-25,669.8783361352046,575.4171942762258,MN101,2019-03-25,997421.8897,233719.2921
2314,H,MN101_2019-03-25,585.1586337789266,423.34384526832287,MN101,2019-03-25,996791.0475,232603.7873
2315,S,MN101_2019-03-25,467.37824458247013,460.84153357065935,MN101,2019-03-25,995916.7771,232880.9565
2316,H,MN101_2019-03-25,493.6826934814453,241.97140502929688,MN101,2019-03-25,996109.7075,231273.2201
2317,S,MN101_2019-03-25,804.2118320142729,69.67592970979564,MN101,2019-03-25,998413.9201,230003.1901
2318,H,MN101_2019-03-25,457.6578826904297,242.58045959472656,MN101,2019-03-25,995842.1797,231278.2411
2319,S,MN101_2019-03-25,777.3716125488281,47.4627685546875,MN101,2019-03-25,998214.3487,229840.4711
2320,S,MN101_2019-03-25,651.787560955027,464.0116378816229,MN101,2019-03-25,997286.3087,232901.4287
2321,S,MN101_2019-03-25,805.7316069755348,316.9036056550604,MN101,2019-03-25,998427.9361,231818.7549
2322,H,MN101_2019-03-25,820.0975341796875,589.5223159790039,MN101,2019-03-25,998537.6321,233820.5889
2323,S,MN101_2019-03-25,768.7832336425781,497.6490783691406,MN101,2019-03-25,998155.5383,233146.6733
2324,S,MN101_2019-03-25,663.4777007255348,499.3752777131659,MN101,2019-03-25,997373.5157,233160.9533
2325,H,MN101_2019-03-25,732.2609252929688,71.67572021484375,MN101,2019-03-25,997879.6053,230018.9719
2326,H,MN101_2019-03-25,511.5596923828125,417.8694076538086,MN101,2019-03-25,996244.4115,232564.7053
2327,H,MN101_2019-03-25,1012.24365234375,530.9468078613281,MN101,2019-03-25,999963.9407,233387.4983
2328,S,MN101_2019-03-25,786.1759643554688,528.6176376342773,MN101,2019-03-25,998285.0459,233373.8349
2329,S,MN101_2019-03-25,629.1722960624488,534.6947433503728,MN101,2019-03-25,997119.1397,233420.8551
2330,C,MN101_2019-03-25,941.3016357421875,565.9595947265625,MN101,2019-03-25,999437.4833,233645.7051
2331,R,MN101_2019-03-25,839.0254388794381,418.8245954132469,MN101,2019-03-25,998676.3147,232566.7341
2332,R,MN101_2019-03-25,488.4954706177194,282.67281623844224,MN101,2019-03-25,996071.6347,231572.2015
2333,S,MN101_2019-03-25,524.2773983868298,345.90691658911857,MN101,2019-03-25,996338.0647,232036.0339
2334,H,MN101_2019-03-25,605.4937311157662,491.82389350895005,MN101,2019-03-25,996942.8197,233106.3805
2335,H,MN101_2019-03-25,993.1244201660156,541.1757659912109,MN101,2019-03-25,999822.0667,233462.9089
2336,S,MN101_2019-03-25,679.5260467529297,325.411376953125,MN101,2019-03-25,997490.7769,231883.1561
2337,R,MN101_2019-03-25,925.4870172485787,532.6337766266258,MN101,2019-03-25,999319.6699,233401.2081
2338,H,MN101_2019-03-25,957.7896423339844,538.2244262695312,MN101,2019-03-25,999559.6233,233441.7723
2339,S,MN101_2019-03-25,837.8767786653121,606.064470992415,MN101,2019-03-25,998669.8519,233941.8007
2340,H,MN101_2019-03-25,1049.9459838867188,509.3486022949219,MN101,2019-03-25,1000243.695,233228.3115
2341,H,MN101_2019-03-25,725.8560791015625,712.3241672515869,MN101,2019-03-25,997839.1135,234723.8553
2342,S,MN101_2019-03-25,482.46814807953683,271.3583626759849,MN101,2019-03-25,996026.7479,231489.2011
2343,S,MN101_2019-03-25,702.8435905844196,637.4521813405356,MN101,2019-03-25,997667.3875,234174.3617
2344,H,MN101_2019-03-25,650.3117238149478,482.7774300499179,MN101,2019-03-25,997275.5563,233039.2633
2345,H,MN101_2019-03-25,421.21234130859375,236.4385986328125,MN101,2019-03-25,995571.4521,231233.6921
2346,S,MN101_2019-03-25,469.57715665391777,374.24138857586337,MN101,2019-03-25,995932.1501,232244.9499
2347,S,MN101_2019-03-25,661.5046468882928,229.74151064617587,MN101,2019-03-25,997355.8863,231180.8505
2348,S,MN101_2019-03-25,710.36572265625,184.79800415039062,MN101,2019-03-25,997718.2517,230850.0517
2349,S,MN101_2019-03-25,571.7020345836053,430.386560695004,MN101,2019-03-25,996691.1913,232655.7115
2350,S,MN101_2019-03-25,813.5992126464844,576.8960037231445,MN101,2019-03-25,998489.2347,233727.9639
2351,S,MN101_2019-03-25,693.1427541880975,93.02846743328523,MN101,2019-03-25,997589.3347,230176.3777
2352,S,MN101_2019-03-25,478.67163907579277,480.79348208172274,MN101,2019-03-25,996000.8667,233027.3065
2353,S,MN101_2019-03-25,884.7646871714959,600.001264827084,MN101,2019-03-25,999017.9927,233896.5599
2354,S,MN101_2019-03-25,664.96465360216,145.48086001141024,MN101,2019-03-25,997380.6515,230562.0059
2355,R,MN101_2019-03-25,901.1298693344604,488.3372671680581,MN101,2019-03-25,999138.2943,233076.2741
2356,H,MN101_2019-03-25,458.4070129394531,324.36863708496094,MN101,2019-03-25,995848.6467,231878.8647
2357,S,MN101_2019-03-25,780.0334857849393,313.1599216778903,MN101,2019-03-25,998237.0497,231791.6527
2358,S,MN101_2019-03-25,953.6927265075956,337.73798564273403,MN101,2019-03-25,999526.9841,231969.5057
2359,R,MN101_2019-03-25,790.9852462992856,280.81264688873733,MN101,2019-03-25,998318.0251,231553.9349
2360,S,MN101_2019-03-25,783.4692768005643,569.5868168194918,MN101,2019-03-25,998265.3965,233674.7455
2361,S,MN101_2019-03-25,1029.8191913513456,473.35202983218716,MN101,2019-03-25,1000093.828,232964.2669
2362,R,MN101_2019-03-25,678.4314880371094,178.96298217773438,MN101,2019-03-25,997481.0309,230807.6869
2363,H,MN101_2019-03-25,587.5968185649106,459.75276377106155,MN101,2019-03-25,996809.5569,232871.1287
2364,H,MN101_2019-03-25,746.1813354492188,654.3922691345215,MN101,2019-03-25,997989.4169,234298.1057
2365,S,MN101_2019-03-25,759.4466400146484,734.4446868896484,MN101,2019-03-25,998088.8153,234885.7915
2366,H,MN101_2019-03-25,852.012451171875,616.0648612976074,MN101,2019-03-25,998774.9391,234015.0261
2367,S,MN101_2019-03-25,730.5256805419922,684.9012908935547,MN101,2019-03-25,997873.4891,234522.3959
2368,S,MN101_2019-03-25,552.4543534901795,396.02251605921407,MN101,2019-03-25,996547.8699,232403.6431
2369,S,MN101_2019-03-25,908.0806047108827,541.7118471139015,MN101,2019-03-25,999190.5029,233468.1401
2370,S,MN101_2019-03-25,615.4013444569764,606.0646303170265,MN101,2019-03-25,997017.6601,233945.1895
2371,S,MN101_2019-03-25,645.9125749257264,630.2850091927589,MN101,2019-03-25,997244.5161,234122.5943
2372,S,MN101_2019-03-25,639.1226121571717,552.5435426705421,MN101,2019-03-25,997193.2323,233551.7803
2373,C,MN101_2019-03-25,935.3132629394531,552.2302322387695,MN101,2019-03-25,999392.8593,233544.9701
2374,S,MN101_2019-03-25,654.041770878037,381.7724242833113,MN101,2019-03-25,997302.1415,232297.4473
2375,R,MN101_2019-03-25,833.4600383148734,364.65545039747866,MN101,2019-03-25,998634.3855,232169.0119
2376,S,MN101_2019-03-25,726.957275390625,423.8898010253906,MN101,2019-03-25,997844.1069,232605.6381
2377,S,MN101_2019-03-25,664.9167022705078,169.21014404296875,MN101,2019-03-25,997380.5567,230736.2687
2378,S,MN101_2019-03-25,669.2287675526796,392.93242816858907,MN101,2019-03-25,997415.0509,232379.1725
2379,R,MN101_2019-03-25,855.9711164281732,450.54873827933847,MN101,2019-03-25,998802.5099,232799.4517
2380,S,MN101_2019-03-25,838.4968644765078,666.7786958687843,MN101,2019-03-25,998675.1265,234387.6631
2381,H,MN101_2019-03-25,449.26629638671875,306.4705810546875,MN101,2019-03-25,995780.5657,231747.5647
2382,R,MN101_2019-03-25,538.0455485687796,339.2541442451349,MN101,2019-03-25,996440.2375,231986.9673
2383,S,MN101_2019-03-25,883.3458938028417,498.1487670567488,MN101,2019-03-25,999006.3315,233148.5977
2384,H,MN101_2019-03-25,476.9249267578125,222.51388549804688,MN101,2019-03-25,995985.0429,231130.5829
2385,S,MN101_2019-03-25,857.7254101897227,408.84978612068977,MN101,2019-03-25,998815.0785,232493.1967
2386,S,MN101_2019-03-25,813.3324048186289,88.25124486092413,MN101,2019-03-25,998481.8585,230139.4649
2387,S,MN101_2019-03-25,743.5155713225352,743.431405383385,MN101,2019-03-25,997970.6043,234952.0313
2388,S,MN101_2019-03-25,733.1821972990977,230.28679783943974,MN101,2019-03-25,997888.1991,231183.7645
2389,S,MN101_2019-03-25,672.9811474944102,613.8054822266467,MN101,2019-03-25,997445.3547,234001.1595
2390,S,MN101_2019-03-25,652.9799420500742,422.79445775154915,MN101,2019-03-25,997294.7093,232598.7201
2391,R,MN101_2019-03-25,821.452256100011,387.1447842807556,MN101,2019-03-25,998545.4591,232334.3519
2392,S,MN101_2019-03-25,710.1424713134766,761.5730381011963,MN101,2019-03-25,997722.9619,235085.7675
2393,R,MN101_2019-03-25,865.7209328578235,467.25125248143917,MN101,2019-03-25,998875.0999,232921.9621
2394,R,MN101_2019-03-25,760.7604378627063,279.2831662387634,MN101,2019-03-25,998093.5467,231543.1619
2395,S,MN101_2019-03-25,750.458152499293,260.119622546471,MN101,2019-03-25,998016.8255,231402.5869
2396,R,MN101_2019-03-25,779.6619118617298,269.1079037875915,MN101,2019-03-25,998233.8039,231468.1499
2397,R,MN101_2019-03-25,768.282090084386,293.821648904779,MN101,2019-03-25,998149.5657,231649.8161
2398,R,MN101_2019-03-25,786.3983620570423,265.3908627719665,MN101,2019-03-25,998283.7913,231440.7505
2399,R,MN101_2019-03-25,768.1542824671985,249.21592075536495,MN101,2019-03-25,998148.1241,231322.2423
